Person,Week,y,price
122.0,11.0,1.0,0.612
123.0,11.0,0.0,0.612
124.0,11.0,1.0,0.612
125.0,11.0,1.0,0.612
126.0,11.0,1.0,0.612
127.0,11.0,1.0,0.612
128.0,11.0,1.0,0.612
129.0,11.0,0.0,0.612
130.0,11.0,1.0,0.612
131.0,11.0,1.0,0.612
132.0,11.0,1.0,0.612
133.0,11.0,0.0,0.612
134.0,11.0,1.0,0.612
135.0,11.0,1.0,0.612
136.0,11.0,1.0,0.612
137.0,11.0,1.0,0.612
138.0,11.0,1.0,0.612
139.0,11.0,0.0,0.612
140.0,11.0,1.0,0.612
141.0,11.0,0.0,0.612
142.0,11.0,0.0,0.612
143.0,11.0,0.0,0.612
144.0,11.0,1.0,0.612
145.0,11.0,1.0,0.612
146.0,11.0,1.0,0.612
147.0,11.0,1.0,0.612
148.0,11.0,1.0,0.612
149.0,11.0,0.0,0.612
150.0,11.0,1.0,0.612
151.0,11.0,1.0,0.612
152.0,11.0,1.0,0.612
153.0,11.0,1.0,0.612
154.0,11.0,1.0,0.612
155.0,11.0,0.0,0.612
156.0,11.0,0.0,0.612
157.0,11.0,0.0,0.612
158.0,11.0,1.0,0.612
159.0,11.0,1.0,0.612
160.0,11.0,0.0,0.612
161.0,11.0,0.0,0.612
162.0,11.0,1.0,0.612
163.0,11.0,1.0,0.612
164.0,11.0,0.0,0.612
165.0,11.0,1.0,0.612
166.0,11.0,1.0,0.612
167.0,11.0,0.0,0.612
168.0,11.0,0.0,0.612
169.0,11.0,1.0,0.612
170.0,11.0,1.0,0.612
171.0,11.0,1.0,0.612
172.0,11.0,0.0,0.612
173.0,11.0,0.0,0.612
174.0,11.0,1.0,0.612
175.0,11.0,1.0,0.612
176.0,11.0,1.0,0.612
177.0,11.0,0.0,0.612
178.0,11.0,1.0,0.612
179.0,11.0,1.0,0.612
180.0,11.0,0.0,0.612
181.0,11.0,0.0,0.612
182.0,11.0,1.0,0.612
183.0,11.0,1.0,0.612
184.0,11.0,1.0,0.612
185.0,11.0,1.0,0.612
186.0,11.0,1.0,0.612
187.0,11.0,1.0,0.612
188.0,11.0,0.0,0.612
189.0,11.0,1.0,0.612
190.0,11.0,0.0,0.612
191.0,11.0,1.0,0.612
192.0,11.0,0.0,0.612
193.0,11.0,0.0,0.612
194.0,11.0,1.0,0.612
195.0,11.0,1.0,0.612
196.0,11.0,1.0,0.612
197.0,11.0,1.0,0.612
198.0,11.0,1.0,0.612
199.0,11.0,0.0,0.612
200.0,11.0,1.0,0.612
201.0,11.0,1.0,0.612
202.0,11.0,1.0,0.612
203.0,11.0,0.0,0.612
204.0,11.0,1.0,0.612
205.0,11.0,0.0,0.612
206.0,11.0,1.0,0.612
207.0,11.0,0.0,0.612
208.0,11.0,1.0,0.612
209.0,11.0,0.0,0.612
210.0,11.0,0.0,0.612
211.0,11.0,1.0,0.612
212.0,11.0,0.0,0.612
213.0,11.0,1.0,0.612
214.0,11.0,1.0,0.612
215.0,11.0,0.0,0.612
216.0,11.0,1.0,0.612
217.0,11.0,0.0,0.612
218.0,11.0,1.0,0.612
219.0,11.0,1.0,0.612
220.0,11.0,1.0,0.612
221.0,11.0,1.0,0.612
222.0,11.0,0.0,0.612
223.0,11.0,0.0,0.612
224.0,11.0,0.0,0.612
225.0,11.0,0.0,0.612
226.0,11.0,0.0,0.612
227.0,11.0,0.0,0.612
228.0,11.0,0.0,0.612
229.0,11.0,1.0,0.612
230.0,11.0,1.0,0.612
231.0,11.0,0.0,0.612
232.0,11.0,1.0,0.612
233.0,11.0,1.0,0.612
234.0,11.0,0.0,0.612
235.0,11.0,1.0,0.612
236.0,11.0,1.0,0.612
237.0,11.0,1.0,0.612
238.0,11.0,0.0,0.612
239.0,11.0,0.0,0.612
240.0,11.0,0.0,0.612
241.0,11.0,1.0,0.612
242.0,11.0,0.0,0.612
243.0,11.0,0.0,0.612
244.0,11.0,1.0,0.612
245.0,11.0,1.0,0.612
246.0,11.0,1.0,0.612
247.0,11.0,1.0,0.612
248.0,11.0,0.0,0.612
249.0,11.0,1.0,0.612
250.0,11.0,1.0,0.612
1.0,12.0,0.0,3.056
2.0,12.0,0.0,3.056
3.0,12.0,0.0,3.056
4.0,12.0,0.0,3.056
5.0,12.0,0.0,3.056
6.0,12.0,0.0,3.056
7.0,12.0,0.0,3.056
8.0,12.0,0.0,3.056
9.0,12.0,0.0,3.056
10.0,12.0,1.0,3.056
11.0,12.0,0.0,3.056
12.0,12.0,0.0,3.056
13.0,12.0,1.0,3.056
14.0,12.0,0.0,3.056
15.0,12.0,0.0,3.056
16.0,12.0,1.0,3.056
17.0,12.0,0.0,3.056
18.0,12.0,1.0,3.056
19.0,12.0,0.0,3.056
20.0,12.0,0.0,3.056
21.0,12.0,0.0,3.056
22.0,12.0,1.0,3.056
23.0,12.0,0.0,3.056
24.0,12.0,0.0,3.056
25.0,12.0,0.0,3.056
26.0,12.0,0.0,3.056
27.0,12.0,1.0,3.056
28.0,12.0,0.0,3.056
29.0,12.0,0.0,3.056
30.0,12.0,0.0,3.056
31.0,12.0,0.0,3.056
32.0,12.0,0.0,3.056
33.0,12.0,0.0,3.056
34.0,12.0,0.0,3.056
35.0,12.0,0.0,3.056
36.0,12.0,0.0,3.056
37.0,12.0,1.0,3.056
38.0,12.0,1.0,3.056
39.0,12.0,0.0,3.056
40.0,12.0,0.0,3.056
41.0,12.0,0.0,3.056
42.0,12.0,0.0,3.056
43.0,12.0,1.0,3.056
44.0,12.0,0.0,3.056
45.0,12.0,0.0,3.056
46.0,12.0,0.0,3.056
47.0,12.0,0.0,3.056
48.0,12.0,0.0,3.056
49.0,12.0,0.0,3.056
50.0,12.0,0.0,3.056
51.0,12.0,0.0,3.056
52.0,12.0,0.0,3.056
53.0,12.0,1.0,3.056
54.0,12.0,1.0,3.056
55.0,12.0,0.0,3.056
56.0,12.0,0.0,3.056
57.0,12.0,1.0,3.056
58.0,12.0,1.0,3.056
59.0,12.0,1.0,3.056
60.0,12.0,0.0,3.056
61.0,12.0,0.0,3.056
62.0,12.0,0.0,3.056
63.0,12.0,0.0,3.056
64.0,12.0,0.0,3.056
65.0,12.0,1.0,3.056
66.0,12.0,0.0,3.056
67.0,12.0,0.0,3.056
68.0,12.0,0.0,3.056
69.0,12.0,0.0,3.056
70.0,12.0,0.0,3.056
71.0,12.0,1.0,3.056
72.0,12.0,0.0,3.056
73.0,12.0,0.0,3.056
74.0,12.0,0.0,3.056
75.0,12.0,0.0,3.056
76.0,12.0,0.0,3.056
77.0,12.0,0.0,3.056
78.0,12.0,0.0,3.056
79.0,12.0,0.0,3.056
80.0,12.0,0.0,3.056
81.0,12.0,0.0,3.056
82.0,12.0,0.0,3.056
83.0,12.0,0.0,3.056
84.0,12.0,0.0,3.056
85.0,12.0,0.0,3.056
86.0,12.0,0.0,3.056
87.0,12.0,0.0,3.056
88.0,12.0,0.0,3.056
89.0,12.0,0.0,3.056
90.0,12.0,0.0,3.056
91.0,12.0,0.0,3.056
92.0,12.0,0.0,3.056
93.0,12.0,0.0,3.056
94.0,12.0,0.0,3.056
95.0,12.0,0.0,3.056
96.0,12.0,0.0,3.056
97.0,12.0,1.0,3.056
98.0,12.0,0.0,3.056
99.0,12.0,1.0,3.056
100.0,12.0,0.0,3.056
101.0,12.0,0.0,3.056
102.0,12.0,1.0,3.056
103.0,12.0,0.0,3.056
104.0,12.0,0.0,3.056
105.0,12.0,0.0,3.056
106.0,12.0,0.0,3.056
107.0,12.0,0.0,3.056
108.0,12.0,0.0,3.056
109.0,12.0,0.0,3.056
110.0,12.0,0.0,3.056
111.0,12.0,0.0,3.056
112.0,12.0,1.0,3.056
113.0,12.0,0.0,3.056
114.0,12.0,0.0,3.056
115.0,12.0,0.0,3.056
116.0,12.0,0.0,3.056
117.0,12.0,0.0,3.056
118.0,12.0,1.0,3.056
119.0,12.0,0.0,3.056
120.0,12.0,0.0,3.056
121.0,12.0,0.0,3.056
122.0,12.0,0.0,3.056
123.0,12.0,0.0,3.056
124.0,12.0,0.0,3.056
125.0,12.0,1.0,3.056
126.0,12.0,0.0,3.056
127.0,12.0,0.0,3.056
128.0,12.0,0.0,3.056
129.0,12.0,0.0,3.056
130.0,12.0,0.0,3.056
131.0,12.0,0.0,3.056
132.0,12.0,0.0,3.056
133.0,12.0,0.0,3.056
134.0,12.0,0.0,3.056
135.0,12.0,0.0,3.056
136.0,12.0,0.0,3.056
137.0,12.0,0.0,3.056
138.0,12.0,0.0,3.056
139.0,12.0,0.0,3.056
140.0,12.0,0.0,3.056
141.0,12.0,1.0,3.056
142.0,12.0,1.0,3.056
143.0,12.0,1.0,3.056
144.0,12.0,0.0,3.056
145.0,12.0,0.0,3.056
146.0,12.0,1.0,3.056
147.0,12.0,1.0,3.056
148.0,12.0,0.0,3.056
149.0,12.0,1.0,3.056
150.0,12.0,0.0,3.056
151.0,12.0,0.0,3.056
152.0,12.0,0.0,3.056
153.0,12.0,0.0,3.056
154.0,12.0,0.0,3.056
155.0,12.0,1.0,3.056
156.0,12.0,0.0,3.056
157.0,12.0,1.0,3.056
158.0,12.0,0.0,3.056
159.0,12.0,0.0,3.056
160.0,12.0,0.0,3.056
161.0,12.0,0.0,3.056
162.0,12.0,0.0,3.056
163.0,12.0,1.0,3.056
164.0,12.0,0.0,3.056
165.0,12.0,1.0,3.056
166.0,12.0,1.0,3.056
167.0,12.0,0.0,3.056
168.0,12.0,1.0,3.056
169.0,12.0,1.0,3.056
170.0,12.0,0.0,3.056
171.0,12.0,0.0,3.056
172.0,12.0,0.0,3.056
173.0,12.0,0.0,3.056
174.0,12.0,0.0,3.056
175.0,12.0,0.0,3.056
176.0,12.0,0.0,3.056
177.0,12.0,1.0,3.056
178.0,12.0,0.0,3.056
179.0,12.0,0.0,3.056
180.0,12.0,1.0,3.056
181.0,12.0,0.0,3.056
182.0,12.0,1.0,3.056
183.0,12.0,0.0,3.056
184.0,12.0,0.0,3.056
185.0,12.0,1.0,3.056
186.0,12.0,0.0,3.056
187.0,12.0,0.0,3.056
188.0,12.0,0.0,3.056
189.0,12.0,0.0,3.056
190.0,12.0,0.0,3.056
191.0,12.0,0.0,3.056
192.0,12.0,0.0,3.056
193.0,12.0,1.0,3.056
194.0,12.0,1.0,3.056
195.0,12.0,1.0,3.056
196.0,12.0,0.0,3.056
197.0,12.0,0.0,3.056
198.0,12.0,0.0,3.056
199.0,12.0,0.0,3.056
200.0,12.0,1.0,3.056
201.0,12.0,0.0,3.056
202.0,12.0,0.0,3.056
203.0,12.0,0.0,3.056
204.0,12.0,0.0,3.056
205.0,12.0,1.0,3.056
206.0,12.0,0.0,3.056
207.0,12.0,1.0,3.056
208.0,12.0,0.0,3.056
209.0,12.0,0.0,3.056
210.0,12.0,0.0,3.056
211.0,12.0,0.0,3.056
212.0,12.0,1.0,3.056
213.0,12.0,0.0,3.056
214.0,12.0,0.0,3.056
215.0,12.0,0.0,3.056
216.0,12.0,0.0,3.056
217.0,12.0,0.0,3.056
218.0,12.0,0.0,3.056
219.0,12.0,0.0,3.056
220.0,12.0,1.0,3.056
221.0,12.0,1.0,3.056
222.0,12.0,1.0,3.056
223.0,12.0,0.0,3.056
224.0,12.0,0.0,3.056
225.0,12.0,1.0,3.056
226.0,12.0,0.0,3.056
227.0,12.0,0.0,3.056
228.0,12.0,0.0,3.056
229.0,12.0,0.0,3.056
230.0,12.0,0.0,3.056
231.0,12.0,0.0,3.056
232.0,12.0,0.0,3.056
233.0,12.0,0.0,3.056
234.0,12.0,1.0,3.056
235.0,12.0,1.0,3.056
236.0,12.0,0.0,3.056
237.0,12.0,0.0,3.056
238.0,12.0,0.0,3.056
239.0,12.0,0.0,3.056
240.0,12.0,1.0,3.056
241.0,12.0,0.0,3.056
242.0,12.0,0.0,3.056
243.0,12.0,0.0,3.056
244.0,12.0,1.0,3.056
245.0,12.0,0.0,3.056
246.0,12.0,1.0,3.056
247.0,12.0,1.0,3.056
248.0,12.0,0.0,3.056
249.0,12.0,1.0,3.056
250.0,12.0,1.0,3.056
1.0,13.0,1.0,0.1
2.0,13.0,1.0,0.1
3.0,13.0,1.0,0.1
4.0,13.0,0.0,0.1
5.0,13.0,0.0,0.1
6.0,13.0,1.0,0.1
7.0,13.0,1.0,0.1
8.0,13.0,1.0,0.1
9.0,13.0,1.0,0.1
10.0,13.0,1.0,0.1
11.0,13.0,1.0,0.1
12.0,13.0,1.0,0.1
13.0,13.0,0.0,0.1
14.0,13.0,0.0,0.1
15.0,13.0,1.0,0.1
16.0,13.0,0.0,0.1
17.0,13.0,0.0,0.1
18.0,13.0,1.0,0.1
19.0,13.0,1.0,0.1
20.0,13.0,1.0,0.1
21.0,13.0,0.0,0.1
22.0,13.0,0.0,0.1
23.0,13.0,1.0,0.1
24.0,13.0,1.0,0.1
25.0,13.0,1.0,0.1
26.0,13.0,1.0,0.1
27.0,13.0,0.0,0.1
28.0,13.0,1.0,0.1
29.0,13.0,1.0,0.1
30.0,13.0,1.0,0.1
31.0,13.0,1.0,0.1
32.0,13.0,0.0,0.1
33.0,13.0,1.0,0.1
34.0,13.0,1.0,0.1
35.0,13.0,1.0,0.1
36.0,13.0,1.0,0.1
37.0,13.0,1.0,0.1
38.0,13.0,1.0,0.1
39.0,13.0,1.0,0.1
40.0,13.0,1.0,0.1
41.0,13.0,1.0,0.1
42.0,13.0,1.0,0.1
43.0,13.0,0.0,0.1
44.0,13.0,0.0,0.1
45.0,13.0,0.0,0.1
46.0,13.0,0.0,0.1
47.0,13.0,1.0,0.1
48.0,13.0,1.0,0.1
49.0,13.0,0.0,0.1
50.0,13.0,1.0,0.1
51.0,13.0,1.0,0.1
52.0,13.0,0.0,0.1
53.0,13.0,1.0,0.1
54.0,13.0,1.0,0.1
55.0,13.0,1.0,0.1
56.0,13.0,0.0,0.1
57.0,13.0,1.0,0.1
58.0,13.0,1.0,0.1
59.0,13.0,1.0,0.1
60.0,13.0,0.0,0.1
61.0,13.0,0.0,0.1
62.0,13.0,0.0,0.1
63.0,13.0,0.0,0.1
64.0,13.0,1.0,0.1
65.0,13.0,1.0,0.1
66.0,13.0,1.0,0.1
67.0,13.0,1.0,0.1
68.0,13.0,1.0,0.1
69.0,13.0,1.0,0.1
70.0,13.0,0.0,0.1
71.0,13.0,1.0,0.1
72.0,13.0,0.0,0.1
73.0,13.0,0.0,0.1
74.0,13.0,1.0,0.1
75.0,13.0,1.0,0.1
76.0,13.0,1.0,0.1
77.0,13.0,0.0,0.1
78.0,13.0,1.0,0.1
79.0,13.0,1.0,0.1
80.0,13.0,0.0,0.1
81.0,13.0,1.0,0.1
82.0,13.0,0.0,0.1
83.0,13.0,1.0,0.1
84.0,13.0,0.0,0.1
85.0,13.0,1.0,0.1
86.0,13.0,1.0,0.1
87.0,13.0,1.0,0.1
88.0,13.0,1.0,0.1
89.0,13.0,1.0,0.1
90.0,13.0,1.0,0.1
91.0,13.0,1.0,0.1
92.0,13.0,1.0,0.1
93.0,13.0,0.0,0.1
94.0,13.0,0.0,0.1
95.0,13.0,1.0,0.1
96.0,13.0,1.0,0.1
97.0,13.0,0.0,0.1
98.0,13.0,1.0,0.1
99.0,13.0,1.0,0.1
100.0,13.0,1.0,0.1
101.0,13.0,1.0,0.1
102.0,13.0,1.0,0.1
103.0,13.0,1.0,0.1
104.0,13.0,1.0,0.1
105.0,13.0,1.0,0.1
106.0,13.0,1.0,0.1
107.0,13.0,1.0,0.1
108.0,13.0,1.0,0.1
109.0,13.0,0.0,0.1
110.0,13.0,1.0,0.1
111.0,13.0,1.0,0.1
112.0,13.0,0.0,0.1
113.0,13.0,1.0,0.1
114.0,13.0,0.0,0.1
115.0,13.0,1.0,0.1
116.0,13.0,1.0,0.1
117.0,13.0,0.0,0.1
118.0,13.0,0.0,0.1
119.0,13.0,1.0,0.1
120.0,13.0,1.0,0.1
121.0,13.0,1.0,0.1
122.0,13.0,1.0,0.1
123.0,13.0,0.0,0.1
124.0,13.0,0.0,0.1
125.0,13.0,0.0,0.1
126.0,13.0,0.0,0.1
127.0,13.0,1.0,0.1
128.0,13.0,1.0,0.1
129.0,13.0,1.0,0.1
130.0,13.0,1.0,0.1
131.0,13.0,0.0,0.1
132.0,13.0,1.0,0.1
133.0,13.0,1.0,0.1
134.0,13.0,1.0,0.1
135.0,13.0,0.0,0.1
136.0,13.0,1.0,0.1
137.0,13.0,1.0,0.1
138.0,13.0,1.0,0.1
139.0,13.0,0.0,0.1
140.0,13.0,0.0,0.1
141.0,13.0,1.0,0.1
142.0,13.0,1.0,0.1
143.0,13.0,1.0,0.1
144.0,13.0,0.0,0.1
145.0,13.0,0.0,0.1
146.0,13.0,1.0,0.1
147.0,13.0,1.0,0.1
148.0,13.0,1.0,0.1
149.0,13.0,1.0,0.1
150.0,13.0,1.0,0.1
151.0,13.0,1.0,0.1
152.0,13.0,0.0,0.1
153.0,13.0,0.0,0.1
154.0,13.0,0.0,0.1
155.0,13.0,1.0,0.1
156.0,13.0,1.0,0.1
157.0,13.0,0.0,0.1
158.0,13.0,1.0,0.1
159.0,13.0,1.0,0.1
160.0,13.0,1.0,0.1
161.0,13.0,0.0,0.1
162.0,13.0,0.0,0.1
163.0,13.0,0.0,0.1
164.0,13.0,1.0,0.1
165.0,13.0,1.0,0.1
166.0,13.0,1.0,0.1
167.0,13.0,1.0,0.1
168.0,13.0,0.0,0.1
169.0,13.0,0.0,0.1
170.0,13.0,0.0,0.1
171.0,13.0,1.0,0.1
172.0,13.0,0.0,0.1
173.0,13.0,0.0,0.1
174.0,13.0,0.0,0.1
175.0,13.0,1.0,0.1
176.0,13.0,1.0,0.1
177.0,13.0,0.0,0.1
178.0,13.0,1.0,0.1
179.0,13.0,1.0,0.1
180.0,13.0,1.0,0.1
181.0,13.0,1.0,0.1
182.0,13.0,0.0,0.1
183.0,13.0,1.0,0.1
184.0,13.0,1.0,0.1
185.0,13.0,1.0,0.1
186.0,13.0,1.0,0.1
187.0,13.0,1.0,0.1
188.0,13.0,1.0,0.1
189.0,13.0,1.0,0.1
190.0,13.0,1.0,0.1
191.0,13.0,1.0,0.1
192.0,13.0,0.0,0.1
193.0,13.0,0.0,0.1
194.0,13.0,1.0,0.1
195.0,13.0,0.0,0.1
196.0,13.0,1.0,0.1
197.0,13.0,1.0,0.1
198.0,13.0,0.0,0.1
199.0,13.0,0.0,0.1
200.0,13.0,1.0,0.1
201.0,13.0,1.0,0.1
202.0,13.0,1.0,0.1
203.0,13.0,1.0,0.1
204.0,13.0,1.0,0.1
205.0,13.0,0.0,0.1
206.0,13.0,1.0,0.1
207.0,13.0,1.0,0.1
208.0,13.0,1.0,0.1
209.0,13.0,1.0,0.1
210.0,13.0,0.0,0.1
211.0,13.0,1.0,0.1
212.0,13.0,1.0,0.1
213.0,13.0,1.0,0.1
214.0,13.0,1.0,0.1
215.0,13.0,1.0,0.1
216.0,13.0,1.0,0.1
217.0,13.0,0.0,0.1
218.0,13.0,0.0,0.1
219.0,13.0,1.0,0.1
220.0,13.0,1.0,0.1
221.0,13.0,1.0,0.1
222.0,13.0,1.0,0.1
223.0,13.0,1.0,0.1
224.0,13.0,1.0,0.1
225.0,13.0,1.0,0.1
226.0,13.0,1.0,0.1
227.0,13.0,0.0,0.1
228.0,13.0,1.0,0.1
229.0,13.0,1.0,0.1
230.0,13.0,1.0,0.1
231.0,13.0,1.0,0.1
232.0,13.0,0.0,0.1
233.0,13.0,0.0,0.1
234.0,13.0,0.0,0.1
235.0,13.0,0.0,0.1
236.0,13.0,1.0,0.1
237.0,13.0,1.0,0.1
238.0,13.0,1.0,0.1
239.0,13.0,1.0,0.1
240.0,13.0,0.0,0.1
241.0,13.0,1.0,0.1
242.0,13.0,1.0,0.1
243.0,13.0,1.0,0.1
244.0,13.0,1.0,0.1
245.0,13.0,0.0,0.1
246.0,13.0,0.0,0.1
247.0,13.0,1.0,0.1
248.0,13.0,1.0,0.1
249.0,13.0,1.0,0.1
250.0,13.0,1.0,0.1
1.0,14.0,1.0,0.097
2.0,14.0,1.0,0.097
3.0,14.0,1.0,0.097
4.0,14.0,1.0,0.097
5.0,14.0,0.0,0.097
6.0,14.0,1.0,0.097
7.0,14.0,1.0,0.097
8.0,14.0,1.0,0.097
9.0,14.0,0.0,0.097
10.0,14.0,0.0,0.097
11.0,14.0,0.0,0.097
12.0,14.0,1.0,0.097
13.0,14.0,0.0,0.097
14.0,14.0,0.0,0.097
15.0,14.0,1.0,0.097
16.0,14.0,1.0,0.097
17.0,14.0,0.0,0.097
18.0,14.0,0.0,0.097
19.0,14.0,0.0,0.097
20.0,14.0,1.0,0.097
21.0,14.0,1.0,0.097
22.0,14.0,0.0,0.097
23.0,14.0,1.0,0.097
24.0,14.0,1.0,0.097
25.0,14.0,1.0,0.097
26.0,14.0,1.0,0.097
27.0,14.0,1.0,0.097
28.0,14.0,1.0,0.097
29.0,14.0,1.0,0.097
30.0,14.0,1.0,0.097
31.0,14.0,1.0,0.097
32.0,14.0,0.0,0.097
33.0,14.0,1.0,0.097
34.0,14.0,1.0,0.097
35.0,14.0,0.0,0.097
36.0,14.0,0.0,0.097
37.0,14.0,1.0,0.097
38.0,14.0,1.0,0.097
39.0,14.0,1.0,0.097
40.0,14.0,1.0,0.097
41.0,14.0,1.0,0.097
42.0,14.0,0.0,0.097
43.0,14.0,1.0,0.097
44.0,14.0,1.0,0.097
45.0,14.0,1.0,0.097
46.0,14.0,1.0,0.097
47.0,14.0,1.0,0.097
48.0,14.0,1.0,0.097
49.0,14.0,1.0,0.097
50.0,14.0,1.0,0.097
51.0,14.0,0.0,0.097
52.0,14.0,0.0,0.097
53.0,14.0,1.0,0.097
54.0,14.0,1.0,0.097
55.0,14.0,1.0,0.097
56.0,14.0,1.0,0.097
57.0,14.0,1.0,0.097
58.0,14.0,1.0,0.097
59.0,14.0,0.0,0.097
60.0,14.0,1.0,0.097
61.0,14.0,0.0,0.097
62.0,14.0,1.0,0.097
63.0,14.0,0.0,0.097
64.0,14.0,1.0,0.097
65.0,14.0,1.0,0.097
66.0,14.0,0.0,0.097
67.0,14.0,0.0,0.097
68.0,14.0,1.0,0.097
69.0,14.0,0.0,0.097
70.0,14.0,1.0,0.097
71.0,14.0,0.0,0.097
72.0,14.0,1.0,0.097
73.0,14.0,1.0,0.097
74.0,14.0,1.0,0.097
75.0,14.0,1.0,0.097
76.0,14.0,1.0,0.097
77.0,14.0,1.0,0.097
78.0,14.0,0.0,0.097
79.0,14.0,1.0,0.097
80.0,14.0,1.0,0.097
81.0,14.0,1.0,0.097
82.0,14.0,0.0,0.097
83.0,14.0,1.0,0.097
84.0,14.0,0.0,0.097
85.0,14.0,1.0,0.097
86.0,14.0,1.0,0.097
87.0,14.0,1.0,0.097
88.0,14.0,1.0,0.097
89.0,14.0,0.0,0.097
90.0,14.0,1.0,0.097
91.0,14.0,1.0,0.097
92.0,14.0,1.0,0.097
93.0,14.0,1.0,0.097
94.0,14.0,0.0,0.097
95.0,14.0,1.0,0.097
96.0,14.0,1.0,0.097
97.0,14.0,1.0,0.097
98.0,14.0,1.0,0.097
99.0,14.0,0.0,0.097
100.0,14.0,0.0,0.097
101.0,14.0,0.0,0.097
102.0,14.0,1.0,0.097
103.0,14.0,0.0,0.097
104.0,14.0,1.0,0.097
105.0,14.0,1.0,0.097
106.0,14.0,1.0,0.097
107.0,14.0,1.0,0.097
108.0,14.0,1.0,0.097
109.0,14.0,1.0,0.097
110.0,14.0,0.0,0.097
111.0,14.0,0.0,0.097
112.0,14.0,1.0,0.097
113.0,14.0,1.0,0.097
114.0,14.0,1.0,0.097
115.0,14.0,1.0,0.097
116.0,14.0,1.0,0.097
117.0,14.0,0.0,0.097
118.0,14.0,1.0,0.097
119.0,14.0,1.0,0.097
120.0,14.0,1.0,0.097
121.0,14.0,1.0,0.097
122.0,14.0,1.0,0.097
123.0,14.0,1.0,0.097
124.0,14.0,0.0,0.097
125.0,14.0,1.0,0.097
126.0,14.0,1.0,0.097
127.0,14.0,1.0,0.097
128.0,14.0,1.0,0.097
129.0,14.0,1.0,0.097
130.0,14.0,1.0,0.097
131.0,14.0,0.0,0.097
132.0,14.0,1.0,0.097
133.0,14.0,1.0,0.097
134.0,14.0,0.0,0.097
135.0,14.0,1.0,0.097
136.0,14.0,0.0,0.097
137.0,14.0,1.0,0.097
138.0,14.0,1.0,0.097
139.0,14.0,1.0,0.097
140.0,14.0,0.0,0.097
141.0,14.0,0.0,0.097
142.0,14.0,1.0,0.097
143.0,14.0,1.0,0.097
144.0,14.0,1.0,0.097
145.0,14.0,1.0,0.097
146.0,14.0,1.0,0.097
147.0,14.0,1.0,0.097
148.0,14.0,1.0,0.097
149.0,14.0,0.0,0.097
150.0,14.0,1.0,0.097
151.0,14.0,0.0,0.097
152.0,14.0,1.0,0.097
153.0,14.0,1.0,0.097
154.0,14.0,1.0,0.097
155.0,14.0,1.0,0.097
156.0,14.0,0.0,0.097
157.0,14.0,1.0,0.097
158.0,14.0,1.0,0.097
159.0,14.0,1.0,0.097
160.0,14.0,0.0,0.097
161.0,14.0,1.0,0.097
162.0,14.0,1.0,0.097
163.0,14.0,0.0,0.097
164.0,14.0,0.0,0.097
165.0,14.0,1.0,0.097
166.0,14.0,1.0,0.097
167.0,14.0,0.0,0.097
168.0,14.0,1.0,0.097
169.0,14.0,1.0,0.097
170.0,14.0,1.0,0.097
171.0,14.0,1.0,0.097
172.0,14.0,1.0,0.097
173.0,14.0,1.0,0.097
174.0,14.0,1.0,0.097
175.0,14.0,0.0,0.097
176.0,14.0,1.0,0.097
177.0,14.0,0.0,0.097
178.0,14.0,1.0,0.097
179.0,14.0,0.0,0.097
180.0,14.0,1.0,0.097
181.0,14.0,0.0,0.097
182.0,14.0,1.0,0.097
183.0,14.0,1.0,0.097
184.0,14.0,1.0,0.097
185.0,14.0,1.0,0.097
186.0,14.0,1.0,0.097
187.0,14.0,0.0,0.097
188.0,14.0,1.0,0.097
189.0,14.0,1.0,0.097
190.0,14.0,1.0,0.097
191.0,14.0,1.0,0.097
192.0,14.0,1.0,0.097
193.0,14.0,1.0,0.097
194.0,14.0,0.0,0.097
195.0,14.0,0.0,0.097
196.0,14.0,1.0,0.097
197.0,14.0,1.0,0.097
198.0,14.0,1.0,0.097
199.0,14.0,1.0,0.097
200.0,14.0,0.0,0.097
201.0,14.0,1.0,0.097
202.0,14.0,1.0,0.097
203.0,14.0,1.0,0.097
204.0,14.0,0.0,0.097
205.0,14.0,1.0,0.097
206.0,14.0,0.0,0.097
207.0,14.0,0.0,0.097
208.0,14.0,0.0,0.097
209.0,14.0,1.0,0.097
210.0,14.0,0.0,0.097
211.0,14.0,1.0,0.097
212.0,14.0,1.0,0.097
213.0,14.0,1.0,0.097
214.0,14.0,1.0,0.097
215.0,14.0,1.0,0.097
216.0,14.0,1.0,0.097
217.0,14.0,1.0,0.097
218.0,14.0,1.0,0.097
219.0,14.0,1.0,0.097
220.0,14.0,0.0,0.097
221.0,14.0,1.0,0.097
222.0,14.0,1.0,0.097
223.0,14.0,1.0,0.097
224.0,14.0,1.0,0.097
225.0,14.0,0.0,0.097
226.0,14.0,0.0,0.097
227.0,14.0,1.0,0.097
228.0,14.0,1.0,0.097
229.0,14.0,1.0,0.097
230.0,14.0,0.0,0.097
231.0,14.0,0.0,0.097
232.0,14.0,1.0,0.097
233.0,14.0,1.0,0.097
234.0,14.0,1.0,0.097
235.0,14.0,1.0,0.097
236.0,14.0,1.0,0.097
237.0,14.0,0.0,0.097
238.0,14.0,1.0,0.097
239.0,14.0,1.0,0.097
240.0,14.0,0.0,0.097
241.0,14.0,1.0,0.097
242.0,14.0,1.0,0.097
243.0,14.0,1.0,0.097
244.0,14.0,1.0,0.097
245.0,14.0,0.0,0.097
